"count","ideo_mean","user.verified","url","media","followers","ideology","hasIdeo","party_mean","party","ACount_unq","MCount_unq","shared","posCount_unq","shared_pos","negCount_unq","shared_neg"
0,NA,0,1,-1,70,-0.477,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,777,0.139,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,777,0.139,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,-1,48,1.9881,1,NA,1,2,0,1,1,0,1,1
0,NA,0,1,-1,424,-0.2951,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,1,-1,877,0.4766,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,7078,0.2574,1,NA,1,1,0,0,1,0,0,0
0,NA,0,-1,-1,3245,1.086,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,2328,-0.3992,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,-1,-1,1692,1.1167,1,NA,1,1,0,0,1,0,0,0
0,NA,0,1,-1,893,1.5212,1,NA,1,2,0,0,1,0,1,0
0,NA,0,1,-1,1228,-0.9779,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,1529,0.6049,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,3518,1.5201,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,-1,604,-0.8267,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,816,-0.637,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,1,-1,93,-0.3937,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,-1,-1,403,1.8281,1,NA,1,2,1,0,2,0,0,0
0,NA,0,1,-1,663,-1.1522,1,NA,-1,1,1,0,1,0,0,0
0,NA,0,-1,-1,65,2.3049,1,NA,1,1,0,1,1,1,0,0
0,NA,0,-1,-1,65,2.3049,1,NA,1,1,0,1,1,1,0,0
0,NA,0,-1,-1,484,1.028,1,NA,1,1,1,0,0,0,0,0
0,NA,0,-1,-1,65,2.3049,1,NA,1,1,0,1,1,1,0,0
0,NA,0,1,-1,122,-0.5198,1,NA,-1,3,1,0,2,0,1,0
0,NA,0,-1,-1,58,-0.8453,1,NA,-1,0,0,1,0,0,0,1
0,NA,0,-1,-1,65,2.3049,1,NA,1,1,0,1,1,1,0,0
0,NA,0,1,-1,1044,1.3107,1,NA,1,1,0,0,0,0,0,0
0,NA,0,-1,1,418,-0.7905,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,536,0.0206,1,NA,1,0,1,1,0,0,0,1
0,NA,0,1,-1,828,-0.7861,1,NA,-1,1,1,0,1,0,0,0
0,NA,0,1,-1,6691,-0.1548,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,432,-1.3024,1,NA,-1,0,0,1,0,0,0,1
0,NA,0,1,-1,147,-1.4251,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,1,-1,74610,-1.344,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,6430,0.914,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,5365,-0.8015,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,1283,-0.2183,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,776,0.561,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,96,-1.0875,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,4202,-0.1295,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,2170,-0.9571,1,NA,-1,2,0,0,2,0,0,0
0,NA,0,1,-1,4471,-1.1555,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,1,1137,-0.6699,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,8404,-1.2476,1,NA,-1,0,0,1,0,0,0,1
0,NA,0,-1,-1,1841,0.652,1,NA,1,1,0,1,1,0,0,0
0,NA,0,1,-1,1283,-0.2183,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,8196,-0.8278,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,-1,-1,972,1.4236,1,NA,1,2,1,1,2,0,0,1
0,NA,0,1,-1,1185,0.4459,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,91,-1.1489,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,15308,-0.5888,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,3601,-1.2574,1,NA,-1,1,1,0,1,0,0,0
0,NA,0,1,-1,559,0.0974,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,-1,536,-1.344,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,-1,1,6431,0.914,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,429,0.6969,1,NA,1,0,0,1,0,1,0,0
0,NA,0,1,-1,537,0.3933,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,141,-0.819,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,1,25916,1.451,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,-1,883,0.6191,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,291,-0.7784,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,2648,-1.1917,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,2170,-0.9571,1,NA,-1,2,0,0,2,0,0,0
0,NA,0,-1,-1,88,-0.671,1,NA,-1,1,2,0,0,0,1,0
0,NA,0,1,-1,2170,-0.9571,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,1,-1,166,-1.2673,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,188,-0.8683,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,2054,1.0795,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,10076,1.6253,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,1560,0.0469,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,-1,10909,1.8237,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,-1,8540,-0.6699,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,10076,1.6253,1,NA,1,0,1,0,0,0,0,0
0,NA,0,-1,-1,530,-0.7653,1,NA,-1,4,1,0,4,0,0,0
0,NA,0,1,-1,791,-1.0525,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,2476,1.5256,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,848,-1.0042,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,1363,0.8822,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,-1,480,-1.2125,1,NA,-1,0,2,0,0,0,0,0
0,NA,0,1,-1,1409,-1.4186,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,1409,-1.4186,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,-1,-1,961,0.3319,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,-1,131,0.0162,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,480,-1.2125,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,76,-1.0799,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,1,-1,342,0.2278,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,210,-0.5614,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,-1,-1,100,-1.2848,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,1,361,-0.7609,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,-1,-1,5631,-0.0616,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,1,3172,0.823,1,NA,1,2,1,0,2,0,0,0
0,NA,0,1,-1,1228,-0.9779,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,1,-1,19246,-0.7127,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,-1,-1,730,-0.4967,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,1,-1,3886,-0.249,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,1777,-0.7949,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,1,-1,2752,-0.2227,1,NA,-1,1,2,0,1,0,0,0
0,NA,0,-1,-1,813,-0.351,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,-1,-1,370,-1.3934,1,NA,-1,2,0,0,2,0,0,0
0,NA,0,1,-1,1275,-0.9637,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,57,-0.7938,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,6755,1.3754,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,37,2.1811,1,NA,1,0,0,1,0,1,0,0
0,NA,0,-1,-1,74,-1.1336,1,NA,-1,3,0,0,3,0,0,0
0,NA,0,1,-1,3134,-0.1295,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,173,-1.161,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,1,-1,187,-0.0539,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,148,-1.0404,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,-1,-1,62,-0.7456,1,NA,-1,1,0,1,1,1,0,0
0,NA,0,1,-1,1783,-0.2019,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,1,-1,400,0.4284,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,105,-0.2392,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,369,0.1335,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,1409,-1.4186,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,1409,-1.4186,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,1407,1.61,1,NA,1,1,0,1,1,0,0,0
0,NA,0,-1,-1,642,1.952,1,NA,1,1,0,0,0,0,1,0
0,NA,0,-1,-1,2368,-1.0766,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,346,-0.7214,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,144,-1.2092,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,1,-1,595,-0.2666,1,NA,-1,1,1,0,1,0,0,0
0,NA,0,1,-1,1586,-1.1796,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,564,-1.0141,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,-1,-1,4160,0.4854,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,563,-1.0141,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,1258,0.1839,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,1258,0.1839,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,563,-1.0141,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,563,-1.0141,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,1,2211,0.2914,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,9145,0.9633,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,-1,2183,-0.944,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,565,-1.0141,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,564,-1.0141,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,1170,0.3429,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,924,-0.9165,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,1,-1,4905,-0.6864,1,NA,-1,1,1,0,1,0,0,0
0,NA,0,1,-1,2960,-0.1701,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,1665,-0.2863,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,1121,1.7887,1,NA,1,0,0,4,0,0,0,2
0,NA,0,1,1,80397,-1.4251,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,-1,-1,757,-0.7741,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,1335,-1.127,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,1333,-0.4178,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,8017,-1.1632,1,NA,-1,1,1,0,1,0,0,0
0,NA,0,-1,-1,1270,0.173,1,NA,1,2,1,0,1,0,1,0
0,NA,0,-1,1,37365,0.5128,1,NA,1,1,0,0,0,0,1,0
0,NA,0,-1,-1,211,-1.3111,1,NA,-1,1,1,0,0,0,0,0
0,NA,0,-1,-1,40,-0.2523,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,-1,-1,972,1.4236,1,NA,1,3,0,0,2,0,1,0
0,NA,0,1,-1,1137,2.0112,1,NA,1,1,0,0,1,0,0,0
0,NA,0,-1,-1,389,-0.3246,1,NA,-1,2,0,0,1,0,1,0
0,NA,0,-1,-1,1447,0.6553,1,NA,1,0,4,0,0,0,0,0
0,NA,0,1,-1,1272,-0.9801,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,-1,-1,296,2.294,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,8800,0.1039,1,NA,1,1,0,0,0,0,0,0
0,NA,0,1,-1,9356,-1.3539,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,9356,-1.3539,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,568,-1.4361,1,NA,-1,1,1,0,1,0,0,0
0,NA,0,1,-1,3594,0.0776,1,NA,1,1,0,0,1,0,0,0
0,NA,0,1,-1,313,0.4207,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,1,170516,0.527,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,-1,570,2.4945,1,NA,1,2,1,0,0,0,1,0
0,NA,0,1,-1,9356,-1.3539,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,302,-0.4408,1,NA,-1,0,0,2,0,1,0,1
0,NA,0,-1,-1,1088,-1.3506,1,NA,-1,1,1,1,0,0,1,1
0,NA,0,1,-1,360,-1.1533,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,2805,-1.0053,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,-1,-1,235,-0.8311,1,NA,-1,0,1,1,0,0,0,1
0,NA,0,1,-1,161,-1.412,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,957,-1.3144,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,9357,-1.3539,1,NA,-1,0,0,2,0,1,0,0
0,NA,0,1,-1,651,-0.8004,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,1,-1,665,0.9951,1,NA,1,0,0,1,0,0,0,1
0,NA,0,1,-1,56589,-0.272,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,1,-1,1106,-0.8804,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,1,-1,434,-1.3035,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,1,-1,88,-1.1566,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,471,1.7766,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,1901,1.0828,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,1,16529,1.8917,1,NA,1,1,1,0,0,0,1,0
0,NA,0,1,-1,1299,-0.1493,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,-1,-1,1647,0.1368,1,NA,1,3,1,0,1,0,1,0
0,NA,0,1,-1,591,-0.6557,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,-1,-1,478,0.3111,1,NA,1,0,1,2,0,1,0,0
0,NA,0,-1,-1,478,-0.9637,1,NA,-1,0,2,0,0,0,0,0
0,NA,0,-1,-1,1647,0.1368,1,NA,1,1,0,0,0,0,1,0
0,NA,0,-1,-1,1605,0.6498,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,993,0.0338,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,300,1.0214,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,486,0.2256,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,705,-0.5669,1,NA,-1,3,1,0,2,0,1,0
0,NA,0,1,-1,472,0.7287,1,NA,1,1,1,0,1,0,0,0
0,NA,0,-1,-1,790,-1.1697,1,NA,-1,2,1,0,2,0,0,0
0,NA,0,1,-1,46430,-0.021,1,NA,-1,2,0,0,2,0,0,0
0,NA,0,-1,1,618,-1.3966,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,1597,-0.8716,1,NA,-1,0,0,1,0,0,0,1
0,NA,0,1,-1,1080,-1.1413,1,NA,-1,3,0,0,2,0,0,0
0,NA,0,-1,1,76,-1.4251,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,454,0.1883,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,820,0.3867,1,NA,1,1,0,0,1,0,0,0
0,NA,0,1,-1,3997,1.165,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,5217,-1.3057,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,-1,-1,2050,-0.9242,1,NA,-1,2,0,0,1,0,1,0
0,NA,0,-1,-1,4689,-0.705,1,NA,-1,1,0,0,0,0,1,0
0,NA,0,1,-1,238,-0.4847,1,NA,-1,0,0,1,0,1,0,0
0,NA,0,-1,-1,1061,-1.0185,1,NA,-1,2,0,0,1,0,1,0
0,NA,0,1,-1,245,0.7046,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,2345,-0.5088,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,191,-0.705,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,1033,-0.1438,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,534,-0.5877,1,NA,-1,1,2,0,1,0,0,0
0,NA,0,1,-1,238,-0.4847,1,NA,-1,2,1,1,2,1,0,0
0,NA,0,1,-1,191,-0.705,1,NA,-1,2,1,0,1,0,1,0
0,NA,0,-1,1,199,0.2749,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,-1,64,2.1997,1,NA,1,2,0,0,2,0,0,0
0,NA,0,1,-1,6386,-0.591,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,966,1.6078,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,433,-0.8311,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,-1,-1,304,0.4624,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,259,-1.1993,1,NA,-1,1,1,0,0,0,1,0
0,NA,0,1,-1,166,-0.2951,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,-1,-1,231,-0.9494,1,NA,-1,1,1,0,1,0,0,0
0,NA,0,1,-1,45,2.18,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,100520,1.017,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,-1,126,-0.8727,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,-1,-1,431,-1.2048,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,-1,-1,115,0.5895,1,NA,1,1,0,0,1,0,0,0
0,NA,0,-1,-1,3947,-0.9615,1,NA,-1,0,0,1,0,0,0,1
0,NA,0,1,-1,16196,2.0572,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,2459,2.226,1,NA,1,0,0,1,0,0,0,1
0,NA,0,1,1,16531,1.8917,1,NA,1,1,1,0,0,0,1,0
0,NA,0,1,-1,424,-1.2026,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,21046,1.5267,1,NA,1,0,0,1,0,0,0,1
0,NA,0,1,-1,60,0.9348,1,NA,1,0,0,1,0,0,0,1
0,NA,0,1,-1,867,1.0214,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,-1,2316,-0.4003,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,-1,1,618,-1.3966,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,3601,0.0776,1,NA,1,1,0,0,1,0,0,0
0,NA,0,1,-1,9537,-0.5965,1,NA,-1,2,1,0,1,0,1,0
0,NA,0,-1,-1,415,-1.1204,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,1,-1,181,-1.4054,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,-1,-1,778,-0.8771,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,1,11054,-0.7861,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,797,0.287,1,NA,1,0,0,1,0,0,0,1
0,NA,0,-1,-1,638,-0.9341,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,-1,-1,1014,0.7616,1,NA,1,0,2,0,0,0,0,0
0,NA,0,-1,-1,857,-0.6612,1,NA,-1,4,0,0,3,0,1,0
0,NA,0,1,-1,6315,1.9443,1,NA,1,1,0,2,1,2,0,0
0,NA,0,-1,-1,14384,-1.1051,1,NA,-1,1,1,0,1,0,0,0
0,NA,0,-1,-1,663,-0.83,1,NA,-1,2,0,0,1,0,0,0
0,NA,0,-1,1,635,-1.3681,1,NA,-1,1,0,1,0,1,1,0
0,NA,0,1,-1,932,1.291,1,NA,1,0,0,1,0,0,0,1
0,NA,0,1,-1,215923,-0.9845,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,-1,-1,3987,0.5303,1,NA,1,2,1,0,1,0,1,0
0,NA,0,1,-1,1649,1.5738,1,NA,1,0,0,1,0,0,0,1
0,NA,0,-1,-1,868,-0.0265,1,NA,-1,0,2,0,0,0,0,0
0,NA,0,1,-1,6212,0.6871,1,NA,1,1,0,1,1,1,0,0
0,NA,0,-1,-1,1014,0.6772,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,-1,486,0.2256,1,NA,1,1,0,0,0,0,1,0
0,NA,0,-1,1,2243,1.1047,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,44,-0.4858,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,1390,2.3433,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,-1,156,-1.2684,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,1,25937,1.451,1,NA,1,0,0,1,0,0,0,1
0,NA,0,-1,-1,260,1.2647,1,NA,1,3,1,0,3,0,0,0
0,NA,0,-1,-1,109,0.7978,1,NA,1,0,1,0,0,0,0,0
0,NA,0,-1,-1,568,-0.2512,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,-1,-1,259,2.4792,1,NA,1,1,2,1,0,0,0,1
0,NA,0,1,-1,32,-1.2399,1,NA,-1,2,0,0,1,0,0,0
0,NA,0,1,-1,495,0.5336,1,NA,1,0,0,1,0,1,0,0
0,NA,0,-1,-1,596,-1.1741,1,NA,-1,3,1,0,2,0,1,0
0,NA,0,1,-1,605,-0.3257,1,NA,-1,0,0,1,0,1,0,0
0,NA,0,1,-1,1228,-0.9779,1,NA,-1,0,0,1,0,0,0,1
0,NA,0,-1,-1,568,-0.2512,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,2515,0.5062,1,NA,1,2,0,0,1,0,1,0
0,NA,0,-1,-1,568,-0.2512,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,803,0.0031,1,NA,1,2,0,0,1,0,1,0
0,NA,0,1,-1,518,0.5884,1,NA,1,2,0,0,1,0,1,0
0,NA,0,1,-1,1322,-1.0634,1,NA,-1,2,0,0,1,0,1,0
0,NA,0,1,-1,324,-0.7806,1,NA,-1,2,0,0,1,0,1,0
0,NA,0,1,-1,2112,0.6191,1,NA,1,2,0,0,1,0,1,0
0,NA,0,-1,-1,281,-0.2227,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,4255,0.4339,1,NA,1,2,0,0,1,0,1,0
0,NA,0,1,-1,3081,2.1526,1,NA,1,2,0,0,1,0,1,0
0,NA,0,1,-1,6727,0.9655,1,NA,1,2,0,0,1,0,1,0
0,NA,0,1,-1,3171,0.4032,1,NA,1,2,0,0,1,0,1,0
0,NA,0,1,-1,3171,0.4032,1,NA,1,2,0,0,1,0,1,0
0,NA,0,1,-1,3171,0.4032,1,NA,1,2,0,0,1,0,1,0
0,NA,0,1,-1,3171,0.4032,1,NA,1,2,0,0,1,0,1,0
0,NA,0,1,-1,132,1.4401,1,NA,1,1,0,1,1,1,0,0
0,NA,0,1,-1,2112,0.6191,1,NA,1,2,0,0,1,0,1,0
0,NA,0,1,-1,2112,0.6191,1,NA,1,2,0,0,1,0,1,0
0,NA,0,1,-1,3171,0.4032,1,NA,1,2,0,0,1,0,1,0
0,NA,0,1,1,23980,0.3802,1,NA,1,2,0,0,1,0,1,0
0,NA,0,-1,-1,2666,-0.9165,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,1,-1,485,-0.0408,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,1,-1,1515,0.6531,1,NA,1,2,0,0,1,0,1,0
0,NA,0,1,-1,4077,0.7134,1,NA,1,2,0,0,1,0,1,0
0,NA,0,1,-1,179,1.2877,1,NA,1,2,0,0,1,0,1,0
0,NA,0,-1,-1,568,-0.2512,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,-1,-1,3591,2.2655,1,NA,1,0,0,1,0,0,0,0
0,NA,0,-1,-1,168,-0.6644,1,NA,-1,3,1,0,2,0,1,0
0,NA,0,1,-1,2459,2.226,1,NA,1,1,0,1,0,0,1,1
0,NA,0,1,-1,803,0.0031,1,NA,1,2,0,0,1,0,1,0
0,NA,0,-1,-1,1667,0.2497,1,NA,1,1,1,1,1,1,0,0
0,NA,0,1,-1,797,0.287,1,NA,1,1,0,1,0,0,1,1
0,NA,0,1,-1,195,-0.705,1,NA,-1,1,1,0,1,0,0,0
0,NA,0,1,-1,21046,1.5267,1,NA,1,1,0,1,0,0,1,1
0,NA,0,1,-1,6559,1.747,1,NA,1,0,0,1,0,0,0,1
0,NA,0,1,-1,6559,1.747,1,NA,1,1,0,1,0,0,1,1
0,NA,0,1,-1,6559,1.747,1,NA,1,0,0,1,0,0,0,1
0,NA,0,1,-1,6559,1.747,1,NA,1,1,0,1,0,0,1,1
0,NA,0,1,-1,4288,1.4258,1,NA,1,1,0,1,0,0,1,1
0,NA,0,1,-1,154,-0.6743,1,NA,-1,1,1,1,0,0,1,1
0,NA,0,1,-1,199,2.5548,1,NA,1,1,0,0,0,0,0,0
0,NA,0,-1,-1,104,-0.9483,1,NA,-1,2,0,1,2,0,0,1
0,NA,0,-1,-1,100,1.929,1,NA,1,0,2,2,0,0,0,2
0,NA,0,1,-1,148,0.9699,1,NA,1,2,0,0,1,0,1,0
0,NA,0,-1,-1,193,0.2344,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,1194,-0.0605,1,NA,-1,1,0,0,0,0,1,0
0,NA,0,-1,-1,695,1.8566,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,744,-1.2202,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,804,0.0031,1,NA,1,2,0,0,1,0,1,0
0,NA,0,1,-1,10082,1.6253,1,NA,1,2,0,0,1,0,1,0
0,NA,0,1,-1,369,-0.2874,1,NA,-1,2,0,0,1,0,1,0
0,NA,0,1,-1,833,-0.2392,1,NA,-1,2,0,0,1,0,1,0
0,NA,0,1,-1,324,-0.7806,1,NA,-1,2,0,0,1,0,1,0
0,NA,0,1,-1,3169,0.0294,1,NA,1,2,0,0,1,0,1,0
0,NA,0,1,-1,3169,0.0294,1,NA,1,2,0,0,1,0,1,0
0,NA,0,1,-1,74639,0.2574,1,NA,1,2,0,0,1,0,1,0
0,NA,0,1,-1,932,1.291,1,NA,1,1,0,1,0,0,1,1
0,NA,0,1,-1,2816,-1.4021,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,60,0.9348,1,NA,1,1,0,1,0,0,1,1
