"count","ideo_mean","user.verified","url","media","followers","ideology","hasIdeo","party_mean","party","ACount_unq","MCount_unq","shared","posCount_unq","shared_pos","negCount_unq","shared_neg"
0,NA,0,-1,-1,4436,1.5672,1,NA,1,0,0,1,0,1,0,0
0,NA,0,1,-1,3838,1.5333,1,NA,1,2,2,0,0,0,0,0
0,NA,0,1,-1,918,0.7463,1,NA,1,0,1,0,0,0,0,0
0,NA,0,-1,1,4694,-0.7762,1,NA,-1,0,3,0,0,0,0,0
0,NA,0,-1,-1,113,0.116,1,NA,1,0,2,1,0,1,0,0
0,NA,0,1,-1,1698,-0.6327,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,-1,-1,538,-0.1306,1,NA,-1,3,2,0,1,0,2,0
0,NA,0,1,-1,787,0.4799,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,-1,915,1.2384,1,NA,1,3,2,0,0,0,1,0
0,NA,0,-1,-1,1313,-0.8234,1,NA,-1,4,1,0,2,0,2,0
0,NA,0,1,-1,1620,1.5431,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,-1,1037,1.5585,1,NA,1,1,1,1,0,0,1,1
0,NA,0,1,-1,344,0.1193,1,NA,1,1,2,0,0,0,0,0
0,NA,0,-1,-1,165171,0.8876,1,NA,1,1,0,1,1,1,0,0
0,NA,0,-1,-1,1708,0.1259,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,-1,71,2.1383,1,NA,1,3,0,0,1,0,2,0
0,NA,0,1,-1,938,2.2402,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,618,1.1617,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,-1,5362,1.6275,1,NA,1,0,1,0,0,0,0,0
0,NA,0,-1,-1,165170,0.8876,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,830,1.1288,1,NA,1,2,0,0,2,0,0,0
0,NA,0,1,-1,787,-0.9396,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,41,2.0254,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,1487,1.4653,1,NA,1,0,1,0,0,0,0,0
0,NA,0,-1,-1,7587,0.8219,1,NA,1,1,0,1,1,0,0,0
0,NA,0,1,-1,682,-0.3795,1,NA,-1,0,0,1,0,0,0,1
0,NA,0,1,-1,161,0.0875,1,NA,1,3,0,1,1,1,2,0
0,NA,0,1,-1,241,1.2307,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,241,1.2307,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,34,-0.9067,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,-1,1,5588,-1.0174,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,2990,-0.5855,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,1,-1,34,-0.9067,1,NA,-1,0,0,1,0,0,0,0
0,NA,0,1,-1,5088,2.329,1,NA,1,3,2,0,0,0,2,0
0,NA,0,1,-1,5088,2.329,1,NA,1,3,2,0,0,0,2,0
0,NA,0,1,-1,925,0.3034,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,925,0.3034,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,74488,0.2574,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,-1,1953,2.1339,1,NA,1,1,1,1,1,0,0,1
0,NA,0,-1,-1,36,0.6224,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,775,0.3012,1,NA,1,0,1,0,0,0,0,0
0,NA,0,-1,-1,2731,1.5607,1,NA,1,0,1,2,0,0,0,1
0,NA,0,1,-1,2990,-0.5855,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,-1,1,1037,1.5585,1,NA,1,2,3,0,1,0,1,0
0,NA,0,-1,-1,907,-0.1021,1,NA,-1,0,2,1,0,0,0,1
0,NA,0,1,-1,1178,0.0732,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,1,7587,0.8219,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,3724,0.5533,1,NA,1,1,0,0,0,0,0,0
0,NA,0,-1,-1,299,0.7484,1,NA,1,1,1,1,0,0,1,0
0,NA,0,1,-1,993,0.9205,1,NA,1,1,0,0,0,0,1,0
0,NA,0,1,-1,925,0.3034,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,-1,515,0.413,1,NA,1,0,1,1,0,0,0,1
0,NA,0,1,-1,68,2.0627,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,1218,1.1463,1,NA,1,1,3,0,1,0,0,0
0,NA,0,1,1,5588,-1.0174,1,NA,-1,1,1,0,0,0,0,0
0,NA,0,1,-1,3965,0.1226,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,1056,0.9304,1,NA,1,1,1,0,0,0,1,0
0,NA,0,1,-1,125,-0.7083,1,NA,-1,2,1,0,2,0,0,0
0,NA,0,1,-1,1690,1.4258,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,1487,1.4653,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,169,2.0331,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,354,-0.8201,1,NA,-1,1,1,1,1,0,0,1
0,NA,0,1,-1,281,1.0312,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,1,2058,-0.5329,1,NA,-1,1,1,1,1,0,0,1
0,NA,0,1,-1,181,0.8252,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,1888,-0.2052,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,281,1.0312,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,956,0.9863,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,-1,1200,1.4774,1,NA,1,1,1,1,1,0,0,1
0,NA,0,1,1,1366,0.7868,1,NA,1,0,1,0,0,0,0,0
0,NA,0,-1,-1,16,1.4116,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,-1,4553,2.3959,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,704,0.3944,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,596,2.0989,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,13844,1.1343,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,1052,1.0192,1,NA,1,0,1,0,0,0,0,0
0,NA,0,-1,-1,905,0.3845,1,NA,1,2,0,0,1,0,1,0
0,NA,0,1,-1,2007,1.6692,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,1317,1.724,1,NA,1,0,2,0,0,0,0,0
0,NA,0,-1,-1,905,0.3845,1,NA,1,1,3,1,0,1,1,0
0,NA,0,1,-1,1317,1.724,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,-1,2419,0.8876,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,925,0.3034,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,925,0.3034,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,1,180,0.8032,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,-1,905,0.3845,1,NA,1,1,0,0,0,0,1,0
0,NA,0,1,-1,761,1.2822,1,NA,1,0,2,0,0,0,0,0
0,NA,0,-1,-1,14,2.2392,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,2522,0.7134,1,NA,1,1,0,0,1,0,0,0
0,NA,0,1,-1,652,-0.0967,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,3879,0.0119,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,1057,0.7967,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,1253,0.9918,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,808,0.2519,1,NA,1,1,1,0,0,0,1,0
0,NA,0,1,-1,652,-0.0967,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,1366,0.7868,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,1,10148,0.538,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,7927,2.3181,1,NA,1,0,2,0,0,0,0,0
0,NA,0,-1,1,7588,0.8219,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,1,7588,0.8219,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,8270,1.4883,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,-1,666,0.7846,1,NA,1,1,0,0,1,0,0,0
0,NA,0,1,-1,2464,-0.956,1,NA,-1,0,1,1,0,1,0,0
0,NA,0,1,-1,546,-0.3586,1,NA,-1,1,0,1,0,0,0,1
0,NA,0,-1,-1,519,0.9995,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,6398,0.0184,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,1111,1.0466,1,NA,1,1,0,0,0,0,1,0
0,NA,0,1,-1,976,0.8526,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,2898,1.0674,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,-1,20774,0.6827,1,NA,1,1,1,1,1,0,0,1
0,NA,0,-1,-1,604,-0.6886,1,NA,-1,1,1,0,0,0,0,0
0,NA,0,1,-1,99,2.5461,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,-1,99,2.5461,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,-1,1111,1.0466,1,NA,1,2,0,0,2,0,0,0
0,NA,0,-1,-1,666,0.7846,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,-1,72,0.9523,1,NA,1,1,1,0,0,0,1,0
0,NA,0,-1,-1,1110,0.8975,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,-1,32,-1.2235,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,243,1.9026,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,1,37433,1.1047,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,1,2522,0.7134,1,NA,1,1,0,0,1,0,0,0
0,NA,0,1,-1,411,0.584,1,NA,1,2,0,0,2,0,0,0
0,NA,0,1,-1,787,0.6388,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,811,2.3093,1,NA,1,1,2,1,1,1,0,0
0,NA,0,1,-1,2864,0.6388,1,NA,1,0,3,0,0,0,0,0
0,NA,0,1,-1,2864,0.6388,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,9911,0.9633,1,NA,1,1,1,0,1,0,0,0
0,NA,0,-1,-1,294,-0.3531,1,NA,-1,1,1,0,1,0,0,0
0,NA,0,1,-1,925,0.3034,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,925,0.3034,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,2932,0.4481,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,823,-0.2392,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,3220,0.0294,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,3220,0.0294,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,3220,0.0294,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,365,2.1427,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,-1,1164,-0.226,1,NA,-1,1,3,0,0,0,0,0
0,NA,0,1,-1,1804,0.7934,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,16189,0.8887,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,-1,2086,0.5314,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,-1,77,-1.0832,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,7587,0.8219,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,896,0.7813,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,268,-0.2567,1,NA,-1,1,2,0,1,0,0,0
0,NA,0,1,-1,120,-1.2651,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,893,1.3294,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,893,1.3294,1,NA,1,0,1,0,0,0,0,0
0,NA,0,-1,-1,77,-1.0832,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,57191,-0.272,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,812,1.2614,1,NA,1,1,0,0,0,0,1,0
0,NA,0,1,-1,160,-0.9264,1,NA,-1,1,1,0,0,0,1,0
0,NA,0,-1,-1,1626,0.9786,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,10454,0.994,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,1140,2.0923,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,1,531,-0.9418,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,85,2.0791,1,NA,1,1,0,0,1,0,0,0
0,NA,0,1,-1,1680,1.348,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,-1,3075,-0.7784,1,NA,-1,1,1,0,0,0,1,0
0,NA,0,1,-1,41,2.0254,1,NA,1,0,1,0,0,0,0,0
0,NA,0,-1,-1,2086,0.5314,1,NA,1,1,2,3,0,3,1,0
0,NA,0,1,-1,85,2.0791,1,NA,1,1,1,0,1,0,0,0
0,NA,0,-1,-1,898,1.4752,1,NA,1,3,2,0,3,0,0,0
0,NA,0,1,-1,8511,-0.4288,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,8511,-0.4288,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,4553,2.3959,1,NA,1,1,0,0,0,0,0,0
0,NA,0,1,-1,19841,0.9622,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,24314,-0.1701,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,546,-0.3586,1,NA,-1,2,0,1,1,0,1,1
0,NA,0,-1,-1,187,-0.5943,1,NA,-1,0,0,1,0,0,0,0
0,NA,0,1,-1,1180,1.2702,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,1180,1.2702,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,919,-0.0714,1,NA,-1,0,2,0,0,0,0,0
0,NA,0,1,-1,85,2.0791,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,-1,898,1.4752,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,-1,898,1.4752,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,-1,57,-0.5943,1,NA,-1,0,1,1,0,0,0,1
0,NA,0,1,-1,556,0.7484,1,NA,1,1,2,1,1,0,0,1
0,NA,0,1,-1,3373,-1.0053,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,265,2.215,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,2629,-0.545,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,-1,-1,1092,2.3575,1,NA,1,1,2,0,0,0,1,0
0,NA,0,1,-1,58,-1.0864,1,NA,-1,0,3,1,0,1,0,0
0,NA,0,1,-1,5160,2.1306,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,-1,993,0.9205,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,993,0.9205,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,2004,1.1244,1,NA,1,1,0,0,1,0,0,0
0,NA,0,1,-1,2004,1.1244,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,-1,2004,1.1244,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,-1,2004,1.1244,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,2004,1.1244,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,2004,1.1244,1,NA,1,1,0,0,1,0,0,0
0,NA,0,1,-1,2004,1.1244,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,-1,2004,1.1244,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,-1,2004,1.1244,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,2004,1.1244,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,896,1.0082,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,-1,211,1.3634,1,NA,1,1,0,0,1,0,0,0
0,NA,0,1,-1,211,1.3634,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,-1,211,1.3634,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,-1,211,1.3634,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,211,1.3634,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,1,5747,-0.5088,1,NA,-1,1,0,2,0,0,1,2
0,NA,0,1,1,11063,1.8763,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,46,-0.99,1,NA,-1,1,0,0,0,0,1,0
0,NA,0,-1,-1,336,2.0649,1,NA,1,1,0,0,1,0,0,0
0,NA,0,1,-1,14643,1.0718,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,6594,1.4412,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,839,-0.1975,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,-1,-1,1212,1.3754,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,373,0.1335,1,NA,1,1,1,0,0,0,1,0
0,NA,0,1,-1,1508,1.3184,1,NA,1,2,0,0,2,0,0,0
0,NA,0,1,-1,1508,1.3184,1,NA,1,2,0,0,2,0,0,0
0,NA,0,1,-1,924,0.3034,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,372,0.1335,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,88,0.1511,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,88,0.1511,1,NA,1,1,1,3,1,1,0,1
0,NA,0,1,-1,2215,0.9118,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,11,1.9443,1,NA,1,0,3,0,0,0,0,0
0,NA,0,-1,-1,194,2.1887,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,2449,1.4291,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,26,2.1526,1,NA,1,0,1,1,0,0,0,0
0,NA,0,1,-1,5131,1.1299,1,NA,1,2,1,0,2,0,0,0
0,NA,0,-1,-1,3433,-0.8289,1,NA,-1,0,2,0,0,0,0,0
0,NA,0,1,-1,924,0.3034,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,2990,1.587,1,NA,1,1,2,0,1,0,0,0
0,NA,0,-1,-1,6,0.3308,1,NA,1,2,0,0,2,0,0,0
0,NA,0,1,-1,2366,0.2026,1,NA,1,1,0,1,0,0,0,0
0,NA,0,-1,-1,723,-0.9922,1,NA,-1,1,1,0,1,0,0,0
0,NA,0,-1,-1,269,-0.8617,1,NA,-1,1,0,0,0,0,0,0
0,NA,0,1,-1,127,2.1537,1,NA,1,1,1,0,0,0,1,0
0,NA,0,1,-1,850,-0.9878,1,NA,-1,2,1,0,2,0,0,0
0,NA,0,-1,-1,77,0.4054,1,NA,1,1,1,0,0,0,1,0
0,NA,0,1,-1,4820,-0.3575,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,5587,-1.0174,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,218,-0.5011,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,5161,2.1306,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,3095,2.3849,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,640,-1.3857,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,39,-0.0473,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,-1,-1,461,-0.8004,1,NA,-1,1,0,1,0,0,0,1
0,NA,0,-1,-1,861,2.3257,1,NA,1,2,0,1,0,0,0,1
0,NA,0,-1,-1,1887,-0.9067,1,NA,-1,4,0,1,0,0,4,0
0,NA,0,1,-1,1887,-0.9067,1,NA,-1,0,2,0,0,0,0,0
0,NA,0,1,-1,5463,1.0992,1,NA,1,0,1,1,0,1,0,0
0,NA,0,1,-1,6106,2.1098,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,284,-0.2863,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,-1,-1,861,2.3257,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,1374,-0.1219,1,NA,-1,1,0,1,1,1,0,0
0,NA,0,-1,-1,8607,1.3129,1,NA,1,0,1,0,0,0,0,0
0,NA,0,-1,-1,7588,0.8219,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,937,2.215,1,NA,1,1,0,0,1,0,0,0
0,NA,0,-1,1,1112,1.0466,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,-1,10,2.249,1,NA,1,2,0,2,1,0,1,2
0,NA,0,1,-1,759,1.2527,1,NA,1,0,1,1,0,0,0,1
0,NA,0,-1,-1,937,2.215,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,-1,1111,1.0466,1,NA,1,0,0,1,0,0,0,1
0,NA,0,-1,-1,16369,1.0148,1,NA,1,2,0,1,1,0,0,1
0,NA,0,1,-1,924,0.3034,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,5161,2.1306,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,1724,-0.6031,1,NA,-1,1,0,0,0,0,1,0
0,NA,0,1,-1,46591,0.5073,1,NA,1,1,1,0,0,0,1,0
0,NA,0,-1,-1,96,0.2059,1,NA,1,1,1,1,0,0,1,0
0,NA,0,-1,-1,291,1.2735,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,-1,39,-0.9396,1,NA,-1,1,0,1,0,0,1,1
0,NA,0,1,-1,8818,0.435,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,1112,1.0466,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,291,1.8862,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,77,1.3908,1,NA,1,2,0,0,0,0,2,0
0,NA,0,1,-1,5096,0.8131,1,NA,1,0,1,0,0,0,0,0
0,NA,0,-1,1,723,-0.9922,1,NA,-1,0,0,1,0,1,0,0
0,NA,0,1,-1,1112,1.0466,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,-1,5784,1.8018,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,5945,1.9903,1,NA,1,1,1,1,1,0,0,1
0,NA,0,1,-1,20777,0.6827,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,633,-0.4726,1,NA,-1,0,0,1,0,0,0,1
0,NA,0,1,-1,0,2.2874,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,-1,388,1.2198,1,NA,1,0,1,1,0,0,0,1
0,NA,0,-1,-1,591,-1.3276,1,NA,-1,1,1,1,1,0,0,1
0,NA,0,1,-1,231,0.0776,1,NA,1,0,1,1,0,0,0,0
0,NA,0,1,-1,633,-0.4726,1,NA,-1,2,0,1,0,0,2,0
0,NA,0,1,-1,5608,1.5267,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,11,-0.7477,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,1,-1,946,1.0992,1,NA,1,1,3,0,0,0,0,0
0,NA,0,1,-1,1112,1.0466,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,370,-0.6392,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,135,1.2384,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,151,0.0678,1,NA,1,1,1,1,1,0,0,1
0,NA,0,1,-1,544,2.0693,1,NA,1,1,1,1,1,1,0,0
0,NA,0,1,-1,85,2.0791,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,313,0.8087,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,-1,86,-0.945,1,NA,-1,1,1,0,0,0,1,0
0,NA,0,1,-1,13148,-0.0199,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,-1,-1,101,0.1861,1,NA,1,1,0,1,0,0,0,1
0,NA,0,1,-1,6576,1.747,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,58528,1.6253,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,58528,1.6253,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,58528,1.6253,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,58528,1.6253,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,6576,1.747,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,58528,1.6253,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,633,-0.4726,1,NA,-1,1,1,0,0,0,1,0
0,NA,0,-1,-1,6311,1.2318,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,-1,111,1.975,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,-1,1358,1.838,1,NA,1,1,1,0,0,0,1,0
0,NA,0,1,-1,1326,0.6268,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,1358,1.838,1,NA,1,1,1,0,0,0,1,0
0,NA,0,1,-1,394,1.5157,1,NA,1,1,2,0,1,0,0,0
0,NA,0,1,-1,16774,1.9454,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,111,1.975,1,NA,1,0,0,1,0,0,0,0
0,NA,0,1,-1,16028,0.8876,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,885,0.2771,1,NA,1,0,1,0,0,0,0,0
0,NA,0,-1,-1,530,2.169,1,NA,1,2,0,0,2,0,0,0
0,NA,0,1,-1,1128,0.9863,1,NA,1,1,1,0,0,0,1,0
0,NA,0,1,-1,53,1.7602,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,1,9199,2.0265,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,-1,1678,-0.557,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,-1,-1,1678,-0.557,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,-1,-1,263,1.6692,1,NA,1,0,1,2,0,0,0,2
0,NA,0,-1,-1,322,1.0016,1,NA,1,0,1,1,0,1,0,0
0,NA,0,1,-1,369,2.0309,1,NA,1,2,1,0,1,0,1,0
0,NA,0,-1,-1,263,1.6692,1,NA,1,0,1,2,0,0,0,2
0,NA,0,1,-1,4373,1.9607,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,260,2.363,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,460,-1.195,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,-1,-1,263,1.6692,1,NA,1,0,1,2,0,0,0,2
0,NA,0,1,-1,152,1.0608,1,NA,1,0,1,1,0,0,0,0
0,NA,0,1,-1,152,1.0608,1,NA,1,0,1,1,0,0,0,0
0,NA,0,1,-1,5121,1.8972,1,NA,1,1,0,0,1,0,0,0
0,NA,0,1,-1,863,2.5066,1,NA,1,0,1,0,0,0,0,0
0,NA,0,-1,-1,102,1.3272,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,-1,1031,-0.0747,1,NA,-1,1,2,0,0,0,0,0
0,NA,0,1,-1,16027,0.8876,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,1094,-0.0254,1,NA,-1,1,1,0,0,0,1,0
0,NA,0,1,-1,2199,0.1105,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,1713,2.0671,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,1713,2.0671,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,1713,2.0671,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,1713,2.0671,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,-1,1678,-0.557,1,NA,-1,1,1,0,0,0,0,0
